passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate,comprehensionTrial.started,comprehension.sessionIndex,comprehension.correctPosition,comprehension.response,comprehension.rt,comprehension.correct,comprehension.t_sentenceAudioEnd,comprehension.t_lastChoiceClick,comprehensionTrial.stopped,comprehensionTrials_s1.thisRepN,comprehensionTrials_s1.thisTrialN,comprehensionTrials_s1.thisN,comprehensionTrials_s1.thisIndex,comprehensionTrials_s1.ran,sentence,video_correct,video_incorrect,productionTrial.started,production.sessionIndex,production.video,production.correct_words,production.all_words,production.correct_words_form,production.all_words_form,production.correct,production.t_firstVideoEnd,production.t_lastWordClick,production.response,productionTrial.stopped,productionTrials_s1.thisRepN,productionTrials_s1.thisTrialN,productionTrials_s1.thisN,productionTrials_s1.thisIndex,productionTrials_s1.ran,video,correct_words,all_words,sentence_form,correct_words_form,all_words_form,familiarityTrial.started,familiarity.testName,familiarity.thisN,familiarity.sessionIndex,familiarity.audio,familiarity.previous_encounters,familiarity.playAttemptTime,familiarity.rating,familiarity.playClickCount,familiarity.t_audioEnd,familiarity.t_lastLikertClick,familiarityTrial.stopped,chunkTest_s1.thisRepN,chunkTest_s1.thisTrialN,chunkTest_s1.thisN,chunkTest_s1.thisIndex,chunkTest_s1.ran,audio,previous_encounters,GJTest_s1.thisRepN,GJTest_s1.thisTrialN,GJTest_s1.thisN,GJTest_s1.thisIndex,GJTest_s1.ran,passiveTrials_s2.thisRepN,passiveTrials_s2.thisTrialN,passiveTrials_s2.thisN,passiveTrials_s2.thisIndex,passiveTrials_s2.ran,comprehensionTrials_s2.thisRepN,comprehensionTrials_s2.thisTrialN,comprehensionTrials_s2.thisN,comprehensionTrials_s2.thisIndex,comprehensionTrials_s2.ran,productionTrials_s2.thisRepN,productionTrials_s2.thisTrialN,productionTrials_s2.thisN,productionTrials_s2.thisIndex,productionTrials_s2.ran,chunkTest_s2.thisRepN,chunkTest_s2.thisTrialN,chunkTest_s2.thisN,chunkTest_s2.thisIndex,chunkTest_s2.ran,GJTest_s2.thisRepN,GJTest_s2.thisTrialN,GJTest_s2.thisN,GJTest_s2.thisIndex,GJTest_s2.ran
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Aa SBJ.N4 HIDE-INTR Aa LOC.N5,,,10686.477,2,Aa-SBJ-N4-HIDE-INTR-Aa-LOC-N5.mp4,Aa|N4|HIDE|Aa|N5,N4|N3|N5|HIDE|JUMP|Aa|GO|Aa|N2,gyék|dabi|zsübe|gyék|timó,dabi|zilép|timó|zsübe|bonip|gyék|kávler|gyék|murak,0,9.364,103.301,gyék timó dabi zsübe gyék,10795.575,,,,,,Aa-SBJ-N4-HIDE-INTR-Aa-LOC-N5.mp4,Aa|N4|HIDE|Aa|N5,N4|N3|N5|HIDE|JUMP|Aa|GO|Aa|N2,gyék dabi zsübe gyék timó,gyék|dabi|zsübe|gyék|timó,dabi|zilép|timó|zsübe|bonip|gyék|kávler|gyék|murak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,SBJ.N1 JUMP-INTR LOC.N4,,,10796.192,2,SBJ-N1-JUMP-INTR-LOC-N4.mp4,N1|JUMP|N4,REVEAL|N4|N1|JUMP|HIDE|Aa|N5,pekli|bonip|dabi,girda|dabi|pekli|bonip|zsübe|gyék|timó,0,7.116,142.067,pekli dabi bonip,10943.917,,,,,,SBJ-N1-JUMP-INTR-LOC-N4.mp4,N1|JUMP|N4,REVEAL|N4|N1|JUMP|HIDE|Aa|N5,pekli bonip dabi,pekli|bonip|dabi,girda|dabi|pekli|bonip|zsübe|gyék|timó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,35,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Aa SBJ.N1 HIDE-INTR Ab LOC.N5,,,10944.554,2,Aa-SBJ-N1-HIDE-INTR-Ab-LOC-N5.mp4,Aa|N1|HIDE|Ab|N5,N1|HIDE|N2|Ab|PUSH|REVEAL|N5|Aa|N4,gyék|pekli|zsübe|zsot|timó,pekli|zsübe|murak|zsot|vánta|girda|timó|gyék|dabi,1,10.829,45.279,gyék pekli zsübe zsot timó,11000.377,,,,,,Aa-SBJ-N1-HIDE-INTR-Ab-LOC-N5.mp4,Aa|N1|HIDE|Ab|N5,N1|HIDE|N2|Ab|PUSH|REVEAL|N5|Aa|N4,gyék pekli zsübe zsot timó,gyék|pekli|zsübe|zsot|timó,pekli|zsübe|murak|zsot|vánta|girda|timó|gyék|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,36,36,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Aa SBJ.N1 GO-INTR Aa LOC.N5,,,11001.126,2,Aa-SBJ-N1-GO-INTR-Aa-LOC-N5.mp4,Aa|N1|GO|Aa|N5,Aa|Aa|N5|HIDE|N4|GO|N3|N1|PUSH,gyék|pekli|kávler|gyék|timó,gyék|gyék|timó|zsübe|dabi|kávler|zilép|pekli|vánta,0,70.488,113.744,gyék pekli vánta gyék timó,11121.165,,,,,,Aa-SBJ-N1-GO-INTR-Aa-LOC-N5.mp4,Aa|N1|GO|Aa|N5,Aa|Aa|N5|HIDE|N4|GO|N3|N1|PUSH,gyék pekli kávler gyék timó,gyék|pekli|kávler|gyék|timó,gyék|gyék|timó|zsübe|dabi|kávler|zilép|pekli|vánta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,37,37,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Aa SBJ.N3 JUMP-INTR Aa LOC.N2,,,11121.793,2,Aa-SBJ-N3-JUMP-INTR-Aa-LOC-N2.mp4,Aa|N3|JUMP|Aa|N2,GO|N5|Aa|PUSH|N2|JUMP|HIDE|N3|Aa,gyék|zilép|bonip|gyék|murak,kávler|timó|gyék|vánta|murak|bonip|zsübe|zilép|gyék,0,13.86,87.576,gyék zilép kávler gyék murak,11214.897,,,,,,Aa-SBJ-N3-JUMP-INTR-Aa-LOC-N2.mp4,Aa|N3|JUMP|Aa|N2,GO|N5|Aa|PUSH|N2|JUMP|HIDE|N3|Aa,gyék zilép bonip gyék murak,gyék|zilép|bonip|gyék|murak,kávler|timó|gyék|vánta|murak|bonip|zsübe|zilép|gyék,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,38,38,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,OBJ.N5 Ab SBJ.N4 PUSH-TR,,,11215.682,2,OBJ-N5-Ab-SBJ-N4-PUSH-TR.mp4,N5|Ab|N4|PUSH,N2|Aa|N5|PUSH|N3|Ab|JUMP|N4,timó|zsot|dabi|vánta,murak|gyék|timó|vánta|zilép|zsot|bonip|dabi,1,6.652,35.227,timó zsot dabi vánta,11352.274,,,,,,OBJ-N5-Ab-SBJ-N4-PUSH-TR.mp4,N5|Ab|N4|PUSH,N2|Aa|N5|PUSH|N3|Ab|JUMP|N4,timó zsot dabi vánta,timó|zsot|dabi|vánta,murak|gyék|timó|vánta|zilép|zsot|bonip|dabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,39,39,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab OBJ.N5 Ab SBJ.N1 HIDE-TR Ab LOC.N2,,,11352.846,2,Ab-OBJ-N5-Ab-SBJ-N1-HIDE-TR-Ab-LOC-N2.mp4,Ab|N5|Ab|N1|HIDE|Ab|N2,N2|HIDE|JUMP|Ab|Aa|Ab|N4|Ab|N5|PUSH|N1,zsot|timó|zsot|pekli|zsübe|zsot|murak,murak|zsübe|bonip|zsot|gyék|zsot|dabi|zsot|timó|vánta|pekli,1,20.784,71.367,zsot timó zsot pekli zsübe zsot murak,11432.173,,,,,,Ab-OBJ-N5-Ab-SBJ-N1-HIDE-TR-Ab-LOC-N2.mp4,Ab|N5|Ab|N1|HIDE|Ab|N2,N2|HIDE|JUMP|Ab|Aa|Ab|N4|Ab|N5|PUSH|N1,zsot timó zsot pekli zsübe zsot murak,zsot|timó|zsot|pekli|zsübe|zsot|murak,murak|zsübe|bonip|zsot|gyék|zsot|dabi|zsot|timó|vánta|pekli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,40,40,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,Ab OBJ.N5 Ab SBJ.N1 PUSH-TR,,,11432.713,2,Ab-OBJ-N5-Ab-SBJ-N1-PUSH-TR.mp4,Ab|N5|Ab|N1|PUSH,N1|GO|Aa|Ab|N5|Ab|N3|PUSH|N2,zsot|timó|zsot|pekli|vánta,pekli|kávler|gyék|zsot|timó|zsot|zilép|vánta|murak,0,10.29,202.732,zsot timó kávler zsot pekli,11640.461,,,,,,Ab-OBJ-N5-Ab-SBJ-N1-PUSH-TR.mp4,Ab|N5|Ab|N1|PUSH,N1|GO|Aa|Ab|N5|Ab|N3|PUSH|N2,zsot timó zsot pekli vánta,zsot|timó|zsot|pekli|vánta,pekli|kávler|gyék|zsot|timó|zsot|zilép|vánta|murak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,41,41,1,,,,,,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11705.566,chunkTest_s2,0,2,JUMP-N1.mp3,3,2.698,6,1,4.564,9.135,11719.062,,,,,,JUMP-N1.mp3,3,,,,,,,,,,,,,,,,,,,,,0,0,0,11,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11719.707,chunkTest_s2,1,2,HIDE-N2.mp3,14,1.129,1,1,2.671,7.643,11728.866,,,,,,HIDE-N2.mp3,14,,,,,,,,,,,,,,,,,,,,,0,1,1,5,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11729.626,chunkTest_s2,2,2,HIDE-N3.mp3,10,1.763,1,1,3.371,5.503,11736.339,,,,,,HIDE-N3.mp3,10,,,,,,,,,,,,,,,,,,,,,0,2,2,17,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11737,chunkTest_s2,3,2,Aa-GO.mp3,0,1.171,1,1,3.111,7.355,11745.682,,,,,,Aa-GO.mp3,0,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11746.456,chunkTest_s2,4,2,N2-GO.mp3,13,4.791,6,1,7.471,8.821,11756.497,,,,,,N2-GO.mp3,13,,,,,,,,,,,,,,,,,,,,,0,4,4,2,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11757.158,chunkTest_s2,5,2,N2-Aa.mp3,0,1.219,6,1,3.111,4.327,11762.731,,,,,,N2-Aa.mp3,0,,,,,,,,,,,,,,,,,,,,,0,5,5,13,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11763.393,chunkTest_s2,6,2,HIDE-REVEAL.mp3,0,2.9,1,1,4.876,8.697,11773.031,,,,,,HIDE-REVEAL.mp3,0,,,,,,,,,,,,,,,,,,,,,0,6,6,8,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11773.66,chunkTest_s2,7,2,Ab-GO.mp3,0,1.54,1,1,4.669,6.446,11781.389,,,,,,Ab-GO.mp3,0,,,,,,,,,,,,,,,,,,,,,0,7,7,18,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11782.153,chunkTest_s2,8,2,N5-Aa.mp3,5,1.658,6,1,4.099,5.189,11788.815,,,,,,N5-Aa.mp3,5,,,,,,,,,,,,,,,,,,,,,0,8,8,19,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11789.446,chunkTest_s2,9,2,REVEAL-N1.mp3,6,6.83,1,1,8.713,16.421,11806.864,,,,,,REVEAL-N1.mp3,6,,,,,,,,,,,,,,,,,,,,,0,9,9,14,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11807.523,chunkTest_s2,10,2,N2-N1.mp3,0,9.842,6,2,4.653,14.869,11823.454,,,,,,N2-N1.mp3,0,,,,,,,,,,,,,,,,,,,,,0,10,10,4,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11824.187,chunkTest_s2,11,2,GO-HIDE.mp3,0,14.657,1,1,16.467,17.913,11843.195,,,,,,GO-HIDE.mp3,0,,,,,,,,,,,,,,,,,,,,,0,11,11,12,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11843.812,chunkTest_s2,12,2,N4-GO.mp3,7,97.706,6,1,99.877,101.235,11946.259,,,,,,N4-GO.mp3,7,,,,,,,,,,,,,,,,,,,,,0,12,12,9,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11947.007,chunkTest_s2,13,2,GO-REVEAL.mp3,0,1.523,1,1,3.516,4.051,11952.142,,,,,,GO-REVEAL.mp3,0,,,,,,,,,,,,,,,,,,,,,0,13,13,15,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11952.88,chunkTest_s2,14,2,N1-PUSH.mp3,22,1.384,6,1,3.538,4.191,11958.132,,,,,,N1-PUSH.mp3,22,,,,,,,,,,,,,,,,,,,,,0,14,14,7,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11958.749,chunkTest_s2,15,2,N5-PUSH.mp3,2,1.425,6,1,3.493,4.015,11963.491,,,,,,N5-PUSH.mp3,2,,,,,,,,,,,,,,,,,,,,,0,15,15,10,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11964.155,chunkTest_s2,16,2,HIDE-N5.mp3,5,0.967,1,1,2.687,5.228,11970.267,,,,,,HIDE-N5.mp3,5,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11970.832,chunkTest_s2,17,2,N2-Ab.mp3,0,1.789,1,1,3.24,6.747,11981.615,,,,,,N2-Ab.mp3,0,,,,,,,,,,,,,,,,,,,,,0,17,17,1,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11982.154,chunkTest_s2,18,2,REVEAL-Aa.mp3,0,2.35,1,1,4.158,6.842,11991.568,,,,,,REVEAL-Aa.mp3,0,,,,,,,,,,,,,,,,,,,,,0,18,18,0,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11992.337,chunkTest_s2,19,2,N3-N4.mp3,0,8.417,6,1,11,11.929,12005.714,,,,,,N3-N4.mp3,0,,,,,,,,,,,,,,,,,,,,,0,19,19,6,1,,,,,
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12086.171,GJTest_s2,0,2,SBJ-N1-Ab-HIDE-INTR-Ab-LOC-N4-LOC-N2.mp3,,2.259,6,1,6.731,7.539,12098.313,,,,,,SBJ-N1-Ab-HIDE-INTR-Ab-LOC-N4-LOC-N2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,16,1
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12099.072,GJTest_s2,1,2,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4-LOC-N1.mp3,,7.046,6,2,5.778,17.654,12117.862,,,,,,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4-LOC-N1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,12,1
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12118.64,GJTest_s2,2,2,OBJ-N1-SBJ-N4-Ab-JUMP-INTR-LOC-N2.mp3,,2.043,6,1,5.368,7.056,12126.888,,,,,,OBJ-N1-SBJ-N4-Ab-JUMP-INTR-LOC-N2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,18,1
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12127.421,GJTest_s2,3,2,HIDE-TR-LOC-N2.mp3,,2.381,1,1,5.464,8.446,12138.229,,,,,,HIDE-TR-LOC-N2.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,11,1
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12138.886,GJTest_s2,4,2,SBJ-N3-Ab-PUSH-TR-LOC-N1.mp3,,1.789,1,1,4.738,8.905,12148.669,,,,,,SBJ-N3-Ab-PUSH-TR-LOC-N1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,17,1
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12149.191,GJTest_s2,5,2,SBJ-N3-GO-INTR-LOC-N2.mp3,2,5.003,6,1,7.684,11.566,12161.746,,,,,,SBJ-N3-GO-INTR-LOC-N2.mp3,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,1
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12162.513,GJTest_s2,6,2,Ab-SBJ-N4-JUMP-INTR-LOC-N2.mp3,0,16.18,6,5,5.761,21.847,12186.085,,,,,,Ab-SBJ-N4-JUMP-INTR-LOC-N2.mp3,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,8,1
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12186.727,GJTest_s2,7,2,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp3,6,1.488,6,1,4.527,9.434,12197.797,,,,,,OBJ-N5-SBJ-N1-HIDE-TR-LOC-N2.mp3,6,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,1,1
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12198.402,GJTest_s2,8,2,OBJ-N1-SBJ-N4-Aa-GO-INTR.mp3,,2.455,1,1,5.426,8.641,12208.268,,,,,,OBJ-N1-SBJ-N4-Aa-GO-INTR.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,19,1
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12208.899,GJTest_s2,9,2,Aa-OBJ-N3-Ab-SBJ-N5-PUSH-TR.mp3,0,13.016,6,2,5.814,20.316,12243.919,,,,,,Aa-OBJ-N3-Ab-SBJ-N5-PUSH-TR.mp3,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,5,1
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12244.566,GJTest_s2,10,2,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp3,5,5.156,6,2,4.306,11.495,12257.257,,,,,,OBJ-N5-SBJ-N2-PUSH-TR-LOC-N4.mp3,5,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,2,1
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12257.886,GJTest_s2,11,2,SBJ-N5-Ab-PUSH-TR.mp3,,1.571,1,1,3.943,5.594,12264.6,,,,,,SBJ-N5-Ab-PUSH-TR.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,15,1
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12265.284,GJTest_s2,12,2,SBJ-N3-GO-INTR-LOC-N2-LOC-N1.mp3,,1.531,6,1,5.115,7.762,12274.4,,,,,,SBJ-N3-GO-INTR-LOC-N2-LOC-N1.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,14,1
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12275.007,GJTest_s2,13,2,OBJ-N1-Ab-SBJ-N3-JUMP-INTR.mp3,,6.973,6,2,5.143,11.258,12289.491,,,,,,OBJ-N1-Ab-SBJ-N3-JUMP-INTR.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12290.049,GJTest_s2,14,2,Aa-OBJ-N5-Ab-SBJ-N3-PUSH-TR-LOC-N1.mp3,0,7.587,6,2,5.513,14.003,12312.64,,,,,,Aa-OBJ-N5-Ab-SBJ-N3-PUSH-TR-LOC-N1.mp3,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,7,1
,,,,,,,,,,,,,2,,,268039,,2026-04-27_17h11.22.286,BrocantoHPilot1WOSession3,2025.2.4,Win32,120.1923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12313.172,GJTest_s2,15,2,Ab-SBJ-N1-HIDE-INTR-Ab-LOC-N4.mp3,0,1.786,6,1,4.948,6.225,12321.211,,,,,,Ab-SBJ-N1-HIDE-INTR-Ab-LOC-N4.mp3,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,6,1
