wordLearning.exposure.itemIdx,wordLearning.exposure.pass,wordLearning.exposure.image,wordLearning.exposure.audio,wordLearning.test.started,wordLearning.test.targetIdx,wordLearning.test.targetImage,wordLearning.test.optionOrder,wordLearning.test.responseIdx,wordLearning.test.correct,wordLearning.test.streakAfter,wordLearning.test.masteredSnapshot,passiveTrial.started,passive.sessionIndex,passive.movie,passive.sound,passiveTrial.stopped,passiveSelfPaceKey.keys,passiveSelfPaceKey.rt,passiveSelfPaceKey.duration,passiveTrials_s1.thisRepN,passiveTrials_s1.thisTrialN,passiveTrials_s1.thisN,passiveTrials_s1.thisIndex,passiveTrials_s1.ran,sessionIndex,passiveMovie,passiveSound,participant,születési dátum (ÉÉÉÉ.HH.NN),date,expName,psychopyVersion,OS,frameRate,comprehensionTrial.started,comprehension.sessionIndex,comprehension.correctPosition,comprehension.response,comprehension.rt,comprehension.correct,comprehension.t_sentenceAudioEnd,comprehension.t_lastChoiceClick,comprehensionTrial.stopped,comprehensionTrials_s1.thisRepN,comprehensionTrials_s1.thisTrialN,comprehensionTrials_s1.thisN,comprehensionTrials_s1.thisIndex,comprehensionTrials_s1.ran,sentence,video_correct,video_incorrect,productionTrial.started,production.sessionIndex,production.video,production.correct_words,production.all_words,production.correct_words_form,production.all_words_form,production.correct,production.t_firstVideoEnd,production.t_lastWordClick,production.response,productionTrial.stopped,productionTrials_s1.thisRepN,productionTrials_s1.thisTrialN,productionTrials_s1.thisN,productionTrials_s1.thisIndex,productionTrials_s1.ran,video,correct_words,all_words,sentence_form,correct_words_form,all_words_form,familiarityTrial.started,familiarity.testName,familiarity.thisN,familiarity.sessionIndex,familiarity.audio,familiarity.previous_encounters,familiarity.playAttemptTime,familiarity.rating,familiarity.playClickCount,familiarity.t_audioEnd,familiarity.t_lastLikertClick,familiarityTrial.stopped,chunkTest_s1.thisRepN,chunkTest_s1.thisTrialN,chunkTest_s1.thisN,chunkTest_s1.thisIndex,chunkTest_s1.ran,audio,previous_encounters,GJTest_s1.thisRepN,GJTest_s1.thisTrialN,GJTest_s1.thisN,GJTest_s1.thisIndex,GJTest_s1.ran,passiveTrials_s2.thisRepN,passiveTrials_s2.thisTrialN,passiveTrials_s2.thisN,passiveTrials_s2.thisIndex,passiveTrials_s2.ran,comprehensionTrials_s2.thisRepN,comprehensionTrials_s2.thisTrialN,comprehensionTrials_s2.thisN,comprehensionTrials_s2.thisIndex,comprehensionTrials_s2.ran,productionTrials_s2.thisRepN,productionTrials_s2.thisTrialN,productionTrials_s2.thisN,productionTrials_s2.thisIndex,productionTrials_s2.ran
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4701.71,chunkTest_s1,17,1,N4-Aa.mp3,0,1.515,5,1,3.284,8.796,4711.157,0,17,17,6,1,N4-Aa.mp3,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.669,chunkTest_s1,18,1,REVEAL-N3.mp3,7,1.127,5,1,3.166,4.148,4716.523,0,18,18,13,1,REVEAL-N3.mp3,7,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4717.038,chunkTest_s1,19,1,GO-N4.mp3,2,1.091,6,1,3.055,6.144,4723.907,0,19,19,12,1,GO-N4.mp3,2,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4785.578,GJTest_s1,0,1,OBJ-N1-SBJ-N3-JUMP-INTR.mp3,,1.812,6,1,4.379,5.249,4791.517,,,,,,OBJ-N1-SBJ-N3-JUMP-INTR.mp3,,0,0,0,10,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4792.034,GJTest_s1,1,1,SBJ-N2-Ab-PUSH-TR.mp3,,1.375,6,1,3.708,4.651,4797.403,,,,,,SBJ-N2-Ab-PUSH-TR.mp3,,0,1,1,16,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4797.907,GJTest_s1,2,1,OBJ-N5-Ab-SBJ-N1-PUSH-TR.mp3,1,0.818,6,1,3.601,3.601,4802.477,,,,,,OBJ-N5-Ab-SBJ-N1-PUSH-TR.mp3,1,0,2,2,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4802.979,GJTest_s1,3,1,OBJ-N1-SBJ-N4-Ab-JUMP-INTR.mp3,,0.847,6,1,3.455,3.455,4807.238,,,,,,OBJ-N1-SBJ-N4-Ab-JUMP-INTR.mp3,,0,3,3,15,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4807.748,GJTest_s1,4,1,SBJ-N4-REVEAL-INTR-LOC-N3-LOC-N1.mp3,,4.959,6,1,8.252,8.774,4817.214,,,,,,SBJ-N4-REVEAL-INTR-LOC-N3-LOC-N1.mp3,,0,4,4,12,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4817.729,GJTest_s1,5,1,Ab-SBJ-N2-GO-INTR.mp3,0,0.821,2,1,3.144,3.99,4822.428,,,,,,Ab-SBJ-N2-GO-INTR.mp3,0,0,5,5,7,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4822.96,GJTest_s1,6,1,HIDE-TR-LOC-N4.mp3,,1.385,6,1,3.815,3.958,4828.152,,,,,,HIDE-TR-LOC-N4.mp3,,0,6,6,13,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4828.663,GJTest_s1,7,1,Ab-SBJ-N4-JUMP-INTR.mp3,0,3.198,6,1,5.108,9.449,4839.069,,,,,,Ab-SBJ-N4-JUMP-INTR.mp3,0,0,7,7,5,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4839.575,GJTest_s1,8,1,SBJ-N4-REVEAL-INTR-LOC-N3.mp3,4,1.131,6,1,3.585,3.963,4844.119,,,,,,SBJ-N4-REVEAL-INTR-LOC-N3.mp3,4,0,8,8,2,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4844.62,GJTest_s1,9,1,OBJ-N5-SBJ-N4-PUSH-TR.mp3,5,3.3,6,1,5.76,5.835,4851.253,,,,,,OBJ-N5-SBJ-N4-PUSH-TR.mp3,5,0,9,9,4,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4851.77,GJTest_s1,10,1,Ab-SBJ-N1-PUSH-TR.mp3,,1.263,6,1,3.73,7.137,4860.024,,,,,,Ab-SBJ-N1-PUSH-TR.mp3,,0,10,10,11,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4860.545,GJTest_s1,11,1,SBJ-N3-Aa-PUSH-TR.mp3,,1.919,6,1,4.856,7.887,4869.306,,,,,,SBJ-N3-Aa-PUSH-TR.mp3,,0,11,11,18,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4869.817,GJTest_s1,12,1,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp3,2,1.516,3,1,4.56,6.344,4877.898,,,,,,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N4.mp3,2,0,12,12,3,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4878.406,GJTest_s1,13,1,SBJ-N4-PUSH-TR.mp3,,1.117,6,1,2.83,3.158,4882.126,,,,,,SBJ-N4-PUSH-TR.mp3,,0,13,13,14,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4882.644,GJTest_s1,14,1,SBJ-N3-JUMP-INTR.mp3,6,1.141,6,1,2.98,10.329,4893.74,,,,,,SBJ-N3-JUMP-INTR.mp3,6,0,14,14,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4894.248,GJTest_s1,15,1,Ab-SBJ-N5-JUMP-INTR.mp3,0,15.713,6,2,3.529,18.127,4913.113,,,,,,Ab-SBJ-N5-JUMP-INTR.mp3,0,0,15,15,9,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4913.619,GJTest_s1,16,1,OBJ-N1-SBJ-N2-Ab-GO-INTR.mp3,,2.736,4,1,5.737,7.015,4921.2,,,,,,OBJ-N1-SBJ-N2-Ab-GO-INTR.mp3,,0,16,16,17,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4921.711,GJTest_s1,17,1,OBJ-N1-SBJ-N5-Ab-JUMP-INTR.mp3,,16.756,6,2,9.668,19.62,4941.954,,,,,,OBJ-N1-SBJ-N5-Ab-JUMP-INTR.mp3,,0,17,17,19,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4942.477,GJTest_s1,18,1,OBJ-N4-Ab-SBJ-N2-PUSH-TR.mp3,0,0.992,6,1,3.7,4.479,4947.782,,,,,,OBJ-N4-Ab-SBJ-N2-PUSH-TR.mp3,0,0,18,18,6,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1,,,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4948.295,GJTest_s1,19,1,OBJ-N2-Aa-SBJ-N3-PUSH-TR.mp3,0,8.063,6,1,11.194,11.503,4960.818,,,,,,OBJ-N2-Aa-SBJ-N3-PUSH-TR.mp3,0,0,19,19,8,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,5039.726,2,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N1.mp3,5089.332,mouse_continue,49.605,,,,,,,2,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N1.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,
,,,,,,,,,,,,5089.337,2,SBJ-N3-REVEAL-INTR-LOC-N2.mp4,SBJ-N3-REVEAL-INTR-LOC-N2.mp3,5125.025,mouse_continue,35.688,,,,,,,2,SBJ-N3-REVEAL-INTR-LOC-N2.mp4,SBJ-N3-REVEAL-INTR-LOC-N2.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,,,,,,,,,,
,,,,,,,,,,,,5125.03,2,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp3,5160.305,mouse_continue,35.275,,,,,,,2,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-REVEAL-TR-LOC-N1.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,,,,,,,,,,
,,,,,,,,,,,,5160.308,2,SBJ-N5-REVEAL-INTR-LOC-N3.mp4,SBJ-N5-REVEAL-INTR-LOC-N3.mp3,5184.911,mouse_continue,24.603,,,,,,,2,SBJ-N5-REVEAL-INTR-LOC-N3.mp4,SBJ-N5-REVEAL-INTR-LOC-N3.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,,,,,,,,,,
,,,,,,,,,,,,5184.916,2,Ab-SBJ-N1-GO-INTR.mp4,Ab-SBJ-N1-GO-INTR.mp3,5248.878,mouse_continue,63.963,,,,,,,2,Ab-SBJ-N1-GO-INTR.mp4,Ab-SBJ-N1-GO-INTR.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,,,,,,,,,,
,,,,,,,,,,,,5248.881,2,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp3,5283.046,mouse_continue,34.165,,,,,,,2,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp4,Ab-OBJ-N5-SBJ-N2-HIDE-TR.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,1,,,,,,,,,,
,,,,,,,,,,,,5283.051,2,Ab-SBJ-N3-HIDE-INTR.mp4,Ab-SBJ-N3-HIDE-INTR.mp3,5352.629,mouse_continue,69.578,,,,,,,2,Ab-SBJ-N3-HIDE-INTR.mp4,Ab-SBJ-N3-HIDE-INTR.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,,,,,,,,,,
,,,,,,,,,,,,5352.635,2,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N1.mp3,5379.169,mouse_continue,26.534,,,,,,,2,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-PUSH-TR-LOC-N1.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,1,,,,,,,,,,
,,,,,,,,,,,,5379.173,2,OBJ-N5-SBJ-N4-REVEAL-TR.mp4,OBJ-N5-SBJ-N4-REVEAL-TR.mp3,5405.771,mouse_continue,26.598,,,,,,,2,OBJ-N5-SBJ-N4-REVEAL-TR.mp4,OBJ-N5-SBJ-N4-REVEAL-TR.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,1,,,,,,,,,,
,,,,,,,,,,,,5405.775,2,SBJ-N5-REVEAL-INTR-LOC-N4.mp4,SBJ-N5-REVEAL-INTR-LOC-N4.mp3,5440.785,mouse_continue,35.009,,,,,,,2,SBJ-N5-REVEAL-INTR-LOC-N4.mp4,SBJ-N5-REVEAL-INTR-LOC-N4.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,,,,,,,,,,
,,,,,,,,,,,,5440.788,2,SBJ-N5-GO-INTR.mp4,SBJ-N5-GO-INTR.mp3,5460.119,mouse_continue,19.33,,,,,,,2,SBJ-N5-GO-INTR.mp4,SBJ-N5-GO-INTR.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,1,,,,,,,,,,
,,,,,,,,,,,,5460.124,2,OBJ-N5-SBJ-N3-HIDE-TR.mp4,OBJ-N5-SBJ-N3-HIDE-TR.mp3,5474.262,mouse_continue,14.138,,,,,,,2,OBJ-N5-SBJ-N3-HIDE-TR.mp4,OBJ-N5-SBJ-N3-HIDE-TR.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,1,,,,,,,,,,
,,,,,,,,,,,,5474.264,2,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N1.mp3,5480.478,mouse_continue,6.214,,,,,,,2,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N1.mp4,OBJ-N5-SBJ-N4-HIDE-TR-LOC-N1.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,1,,,,,,,,,,
,,,,,,,,,,,,5480.482,2,OBJ-N5-SBJ-N3-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N3-PUSH-TR-LOC-N1.mp3,5486.96,mouse_continue,6.48,,,,,,,2,OBJ-N5-SBJ-N3-PUSH-TR-LOC-N1.mp4,OBJ-N5-SBJ-N3-PUSH-TR-LOC-N1.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,,,,,,,,,,
,,,,,,,,,,,,5486.961,2,OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp4,OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp3,5498.956,mouse_continue,11.994,,,,,,,2,OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp4,OBJ-N5-Ab-SBJ-N2-REVEAL-TR.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,,,,,,,,,,
,,,,,,,,,,,,5498.959,2,SBJ-N4-JUMP-INTR.mp4,SBJ-N4-JUMP-INTR.mp3,5508.924,mouse_continue,9.964,,,,,,,2,SBJ-N4-JUMP-INTR.mp4,SBJ-N4-JUMP-INTR.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,1,,,,,,,,,,
,,,,,,,,,,,,5508.926,2,Ab-SBJ-N4-JUMP-INTR.mp4,Ab-SBJ-N4-JUMP-INTR.mp3,5543.184,mouse_continue,34.257,,,,,,,2,Ab-SBJ-N4-JUMP-INTR.mp4,Ab-SBJ-N4-JUMP-INTR.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,1,,,,,,,,,,
,,,,,,,,,,,,5543.19,2,SBJ-N4-GO-INTR-LOC-N1.mp4,SBJ-N4-GO-INTR-LOC-N1.mp3,5548.59,mouse_continue,5.401,,,,,,,2,SBJ-N4-GO-INTR-LOC-N1.mp4,SBJ-N4-GO-INTR-LOC-N1.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,1,,,,,,,,,,
,,,,,,,,,,,,5548.593,2,SBJ-N3-HIDE-INTR-LOC-N5.mp4,SBJ-N3-HIDE-INTR-LOC-N5.mp3,5554.141,mouse_continue,5.549,,,,,,,2,SBJ-N3-HIDE-INTR-LOC-N5.mp4,SBJ-N3-HIDE-INTR-LOC-N5.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,1,,,,,,,,,,
,,,,,,,,,,,,5554.145,2,SBJ-N1-JUMP-INTR-LOC-N2.mp4,SBJ-N1-JUMP-INTR-LOC-N2.mp3,5559.782,mouse_continue,5.637,,,,,,,2,SBJ-N1-JUMP-INTR-LOC-N2.mp4,SBJ-N1-JUMP-INTR-LOC-N2.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,,,,,,,,,,
,,,,,,,,,,,,5559.784,2,OBJ-N5-Ab-SBJ-N4-REVEAL-TR.mp4,OBJ-N5-Ab-SBJ-N4-REVEAL-TR.mp3,5570.874,mouse_continue,11.09,,,,,,,2,OBJ-N5-Ab-SBJ-N4-REVEAL-TR.mp4,OBJ-N5-Ab-SBJ-N4-REVEAL-TR.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,1,,,,,,,,,,
,,,,,,,,,,,,5570.875,2,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N2.mp4,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N2.mp3,5577.813,mouse_continue,6.939,,,,,,,2,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N2.mp4,OBJ-N5-SBJ-N3-HIDE-TR-LOC-N2.mp3,ALP1105,19660429,2026-04-24_12h46.28.539,BrocantoHPilot1WOSession2,2025.2.4,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,1,,,,,,,,,,
